StateCode,Year,WoodProduction,Solar,Wind,Geothermal,Hydropower,Wood,Waste,Biodiesel,BiodieselLoss,FuelEthanol,FuelEthanolLoss,Nuclear,Coal,NaturalGas,Petroleum,ElectricPower,Transportation,Industrial,Commercial,Residential,ElectricLoss,DensifiedBiomassExport,ElectricImport,CoalCokeImport,NetInterstateImport,ElectricExport,CoalCokeExport,NetInterstateExport,BiodieselSum,FuelEthanolSum,Biofuel,WoodWaste,Biomass,NoncombustibleRenewable,Renewable,FossilFuel,Nonrenewable,Clean,Total,Consumption,Biodiesel->Transportation,BiodieselLoss->Industrial,Coal->Transportation,Coal->Residential,Coal->Industrial,Coal->ElectricPower,Coal->Commercial,CoalCokeImport->Industrial,ElectricImport->ElectricPower,ElectricPower->Transportation,ElectricPower->Residential,ElectricPower->Industrial,ElectricPower->ElectricLoss,ElectricPower->ElectricExport,ElectricPower->Commercial,FuelEthanol->Transportation,FuelEthanol->Industrial,FuelEthanol->Commercial,FuelEthanolLoss->Industrial,Geothermal->Residential,Geothermal->Industrial,Geothermal->ElectricPower,Geothermal->Commercial,Hydropower->Industrial,Hydropower->ElectricPower,Hydropower->Commercial,Industrial->CoalCokeExport,NaturalGas->Transportation,NaturalGas->Residential,NaturalGas->Industrial,NaturalGas->ElectricPower,NaturalGas->Commercial,Nuclear->ElectricPower,Petroleum->Transportation,Petroleum->Residential,Petroleum->Industrial,Petroleum->ElectricPower,Petroleum->Commercial,Solar->Residential,Solar->Industrial,Solar->ElectricPower,Solar->Commercial,Waste->Industrial,Waste->ElectricPower,Waste->Commercial,Wind->Industrial,Wind->ElectricPower,Wind->Commercial,Wood->Residential,Wood->Industrial,Wood->ElectricPower,Wood->Commercial,WoodProduction->Wood,WoodProduction->DensifiedBiomassExport,NetInterstateImport->ElectricPower,ElectricPower->NetInterstateExport
MS,2002,48978.0,9.0,0.0,322.0,0.0,48978.0,332.0,28.0,0.0,0.0,0.0,105041.0,154339.0,354550.0,428255.0,341482.0,354481.0,296200.0,70718.0,101659.0,351249.0,0.0,0.0,0.0,82424.0,0.0,0.0,-82424.0,28.0,0.0,28.0,49310.0,49338.0,331.0,49669.0,937144.0,1042185.0,154710.0,1091854.0,1164540.0,28.0,0.0,0.0,0.0,3632.0,150707.0,0.0,0.0,0.0,0.0,60883.0,51250.0,351249.0,0.0,42949.0,0.0,0.0,0.0,0.0,8.0,42.0,0.0,272.0,0.0,0.0,0.0,0.0,27989.0,27410.0,109333.0,167833.0,21985.0,105041.0,326436.0,10149.0,86401.0,326.0,4944.0,9.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,3200.0,45210.0,0.0,568.0,48978.0,0.0,82424.0,-82424.0
MS,2003,44513.0,9.0,0.0,412.0,0.0,44513.0,412.0,23.0,0.0,0.0,0.0,113625.0,178949.0,275147.0,480484.0,292218.0,376154.0,295266.0,73579.0,99137.0,362099.0,0.0,0.0,0.0,112638.0,0.0,0.0,-112638.0,23.0,0.0,23.0,44925.0,44948.0,421.0,45369.0,934580.0,1048205.0,158994.0,1093574.0,1136354.0,23.0,0.0,0.0,0.0,3537.0,175412.0,0.0,0.0,0.0,0.0,60289.0,52140.0,362099.0,0.0,42967.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,372.0,0.0,0.0,0.0,0.0,26964.0,27547.0,97609.0,99268.0,23759.0,113625.0,349144.0,7914.0,100986.0,16551.0,5890.0,9.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0,3368.0,40553.0,0.0,591.0,44513.0,0.0,112638.0,-112638.0
MS,2004,60276.0,9.0,0.0,466.0,0.0,60276.0,501.0,46.0,0.0,0.0,0.0,106707.0,184992.0,290512.0,480376.0,341670.0,363590.0,323255.0,71219.0,95854.0,355417.0,0.0,0.0,0.0,85405.0,0.0,0.0,-85405.0,46.0,0.0,46.0,60777.0,60823.0,475.0,61298.0,955880.0,1062587.0,168005.0,1123885.0,1195588.0,46.0,0.0,0.0,0.0,3744.0,181248.0,0.0,0.0,0.0,0.0,59983.0,53576.0,355417.0,0.0,43504.0,0.0,0.0,0.0,0.0,11.0,33.0,0.0,421.0,0.0,0.0,0.0,0.0,22522.0,24827.0,109504.0,110894.0,22764.0,106707.0,340975.0,7572.0,99652.0,28225.0,3952.0,9.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,3452.0,56246.0,0.0,578.0,60276.0,0.0,85405.0,-85405.0
MS,2005,61534.0,9.0,0.0,545.0,0.0,61534.0,590.0,156.0,0.0,117.0,0.0,105172.0,176286.0,310713.0,455743.0,369349.0,356810.0,308859.0,69940.0,98045.0,342002.0,0.0,0.0,0.0,64634.0,0.0,0.0,-64634.0,156.0,117.0,273.0,62124.0,62397.0,554.0,62951.0,942742.0,1047914.0,168123.0,1110865.0,1203003.0,156.0,0.0,0.0,0.0,2872.0,173414.0,0.0,0.0,0.0,0.0,61257.0,52142.0,342002.0,0.0,43216.0,113.0,4.0,1.0,0.0,13.0,37.0,0.0,494.0,0.0,0.0,0.0,0.0,22117.0,25164.0,102094.0,139860.0,21479.0,105172.0,334268.0,6765.0,95198.0,15537.0,3973.0,9.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,0.0,0.0,4837.0,55921.0,0.0,776.0,61534.0,0.0,64634.0,-64634.0
MS,2006,61348.0,9.0,0.0,581.0,0.0,61348.0,1135.0,447.0,2.0,109.0,0.0,108718.0,190057.0,315909.0,469152.0,380302.0,376532.0,323735.0,68899.0,95048.0,347247.0,0.0,0.0,0.0,63546.0,0.0,0.0,-63546.0,449.0,109.0,558.0,62483.0,63041.0,590.0,63631.0,975118.0,1083836.0,172349.0,1147467.0,1244516.0,447.0,2.0,0.0,0.0,3616.0,186441.0,0.0,0.0,0.0,0.0,62358.0,53609.0,347247.0,0.0,44180.0,105.0,4.0,0.0,0.0,15.0,38.0,0.0,528.0,0.0,0.0,0.0,0.0,22674.0,22005.0,106892.0,144440.0,19899.0,108718.0,352859.0,6370.0,102101.0,4249.0,3573.0,9.0,0.0,0.0,0.0,1135.0,0.0,0.0,0.0,0.0,0.0,4290.0,56338.0,0.0,720.0,61348.0,0.0,63546.0,-63546.0
MS,2007,61778.0,11.0,0.0,619.0,0.0,61778.0,1179.0,606.0,34.0,343.0,0.0,98164.0,185063.0,374990.0,460348.0,431390.0,372681.0,327974.0,77164.0,97384.0,349985.0,0.0,0.0,0.0,41447.0,0.0,0.0,-41447.0,640.0,343.0,983.0,62957.0,63940.0,630.0,64570.0,1020401.0,1118565.0,162734.0,1183135.0,1306593.0,606.0,34.0,0.0,0.0,3542.0,181521.0,0.0,0.0,0.0,0.0,63347.0,55230.0,349985.0,0.0,45721.0,338.0,5.0,0.0,0.0,18.0,41.0,0.0,560.0,0.0,0.0,0.0,0.0,28112.0,22872.0,113963.0,188667.0,21376.0,98164.0,343019.0,6395.0,97709.0,4484.0,8741.0,11.0,0.0,0.0,0.0,1179.0,0.0,0.0,0.0,0.0,0.0,4741.0,56272.0,0.0,765.0,61778.0,0.0,41447.0,-41447.0
MS,2008,44900.0,12.0,0.0,674.0,0.0,44900.0,1233.0,520.0,36.0,2816.0,246.0,98215.0,177166.0,364237.0,421859.0,390965.0,360998.0,296462.0,73308.0,99897.0,335396.0,0.0,0.0,0.0,53628.0,0.0,0.0,-53628.0,556.0,3062.0,3618.0,46133.0,49751.0,686.0,50437.0,963262.0,1061477.0,148652.0,1111914.0,1221630.0,520.0,36.0,0.0,0.0,3141.0,174025.0,0.0,0.0,0.0,0.0,62418.0,55257.0,335396.0,0.0,45150.0,2783.0,31.0,3.0,246.0,22.0,49.0,0.0,603.0,0.0,0.0,0.0,0.0,29466.0,24497.0,118110.0,171430.0,20734.0,98215.0,327708.0,7643.0,79573.0,922.0,6011.0,12.0,0.0,0.0,0.0,1233.0,0.0,0.0,0.0,0.0,0.0,5306.0,38786.0,0.0,807.0,44900.0,0.0,53628.0,-53628.0
MS,2009,44115.0,12.0,0.0,763.0,0.0,44115.0,1350.0,552.0,27.0,7046.0,2968.0,115033.0,141675.0,371245.0,399814.0,413443.0,356080.0,274356.0,71547.0,99190.0,310531.0,0.0,0.0,0.0,27104.0,0.0,0.0,-27104.0,579.0,10014.0,10593.0,45465.0,56058.0,775.0,56833.0,912734.0,1027767.0,171866.0,1084600.0,1214616.0,552.0,27.0,0.0,0.0,2580.0,139095.0,0.0,0.0,0.0,0.0,61741.0,50977.0,310531.0,0.0,44402.0,6959.0,81.0,6.0,2968.0,27.0,41.0,0.0,694.0,0.0,0.0,0.0,0.0,29608.0,23958.0,111945.0,186212.0,19523.0,115033.0,318961.0,7940.0,66563.0,207.0,6143.0,12.0,0.0,0.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,5512.0,37825.0,0.0,779.0,44115.0,0.0,27104.0,-27104.0
MS,2010,55390.0,13.0,0.0,855.0,0.0,55390.0,1091.0,446.0,2.0,14495.0,2468.0,100791.0,148463.0,444875.0,374964.0,479408.0,331771.0,310697.0,75949.0,110282.0,320437.0,0.0,0.0,0.0,5281.0,0.0,0.0,-5281.0,448.0,16963.0,17411.0,56481.0,73892.0,868.0,74760.0,968302.0,1069093.0,175551.0,1143853.0,1308107.0,446.0,2.0,0.0,0.0,2849.0,145614.0,0.0,0.0,0.0,0.0,68837.0,53594.0,320437.0,0.0,47103.0,14255.0,228.0,12.0,2468.0,30.0,42.0,0.0,783.0,0.0,0.0,0.0,0.0,28670.0,27683.0,129515.0,237415.0,21593.0,100791.0,288400.0,7808.0,72214.0,851.0,5689.0,13.0,0.0,0.0,0.0,1091.0,0.0,0.0,0.0,0.0,0.0,5912.0,48693.0,17.0,769.0,55390.0,0.0,5281.0,-5281.0
MS,2011,55732.0,17.0,0.0,1074.0,0.0,55732.0,1380.0,1519.0,34.0,13564.0,2257.0,108164.0,107546.0,437873.0,365408.0,428689.0,321859.0,303869.0,74838.0,103600.0,320455.0,0.0,0.0,0.0,30053.0,0.0,0.0,-30053.0,1553.0,15821.0,17374.0,57112.0,74486.0,1091.0,75577.0,910827.0,1018991.0,183741.0,1094568.0,1232855.0,1519.0,34.0,0.0,0.0,2622.0,104924.0,0.0,0.0,0.0,0.0,65976.0,55490.0,320455.0,0.0,46874.0,13330.0,223.0,11.0,2257.0,461.0,42.0,0.0,571.0,0.0,0.0,0.0,0.0,29305.0,24704.0,118024.0,245260.0,20581.0,108164.0,277706.0,6712.0,74543.0,390.0,6057.0,13.0,0.0,0.0,4.0,1380.0,0.0,0.0,0.0,0.0,0.0,5734.0,49255.0,3.0,740.0,55732.0,0.0,30053.0,-30053.0
MS,2012,67609.0,18.0,0.0,958.0,0.0,67609.0,2461.0,1932.0,49.0,13552.0,1961.0,76456.0,82456.0,499946.0,369151.0,458546.0,347785.0,320650.0,71546.0,91061.0,277567.0,0.0,0.0,0.0,-7940.0,0.0,0.0,7940.0,1981.0,15513.0,17494.0,70070.0,87564.0,976.0,88540.0,951553.0,1028009.0,164996.0,1116549.0,1289588.0,1932.0,49.0,0.0,0.0,2608.0,79848.0,0.0,0.0,0.0,0.0,61391.0,57357.0,277567.0,0.0,46351.0,13334.0,206.0,13.0,1961.0,175.0,42.0,0.0,741.0,0.0,0.0,0.0,0.0,49251.0,19876.0,118586.0,294122.0,18111.0,76456.0,283267.0,4814.0,75240.0,150.0,5678.0,14.0,0.0,0.0,4.0,2434.0,27.0,0.0,0.0,0.0,0.0,4791.0,62167.0,3.0,648.0,67609.0,0.0,-7940.0,7940.0
MS,2013,56303.0,34.0,0.0,958.0,0.0,56303.0,2285.0,3418.0,70.0,13839.0,0.0,113523.0,97767.0,426902.0,360363.0,435687.0,315053.0,303997.0,75347.0,100540.0,291809.0,0.0,0.0,0.0,11283.0,0.0,0.0,-11283.0,3488.0,13839.0,17327.0,58588.0,75915.0,992.0,76907.0,885032.0,998555.0,190430.0,1075462.0,1230624.0,3418.0,70.0,0.0,0.0,2801.0,94966.0,0.0,0.0,0.0,0.0,62994.0,55042.0,291809.0,0.0,48409.0,13595.0,231.0,13.0,0.0,175.0,42.0,0.0,741.0,0.0,0.0,0.0,0.0,23987.0,25503.0,119455.0,238228.0,19729.0,113523.0,274053.0,5595.0,74895.0,130.0,5690.0,21.0,0.0,0.0,13.0,2165.0,120.0,0.0,0.0,0.0,0.0,6252.0,49297.0,3.0,751.0,56303.0,0.0,11283.0,-11283.0
MS,2014,57625.0,35.0,0.0,958.0,0.0,57625.0,2228.0,2680.0,51.0,14478.0,0.0,107228.0,116537.0,439557.0,363605.0,471598.0,318559.0,304227.0,79127.0,106935.0,289252.0,0.0,0.0,0.0,-6882.0,0.0,0.0,6882.0,2731.0,14478.0,17209.0,59853.0,77062.0,993.0,78055.0,919699.0,1026927.0,185283.0,1104982.0,1280446.0,2680.0,51.0,0.0,0.0,2516.0,114021.0,0.0,0.0,0.0,0.0,64562.0,55656.0,289252.0,0.0,48364.0,14264.0,203.0,12.0,0.0,175.0,42.0,0.0,741.0,0.0,0.0,0.0,0.0,21200.0,29052.0,123331.0,243158.0,22816.0,107228.0,280415.0,6797.0,69821.0,175.0,6397.0,21.0,0.0,0.0,14.0,2095.0,132.0,0.0,0.0,0.0,0.0,6327.0,50512.0,3.0,783.0,57625.0,0.0,-6882.0,6882.0
MS,2015,51479.0,29.0,0.0,958.0,0.0,51479.0,2042.0,3291.0,26.0,14826.0,1543.0,122511.0,71626.0,536996.0,374453.0,631930.0,334237.0,305850.0,78284.0,94222.0,268579.0,0.0,0.0,0.0,-98608.0,0.0,0.0,98608.0,3317.0,16369.0,19686.0,53521.0,73207.0,987.0,74194.0,983075.0,1105586.0,196705.0,1179780.0,1444523.0,3291.0,26.0,0.0,0.0,2562.0,69064.0,0.0,0.0,0.0,0.0,63330.0,53701.0,268579.0,0.0,49104.0,14519.0,142.0,165.0,1543.0,175.0,42.0,0.0,741.0,0.0,0.0,0.0,0.0,22491.0,23846.0,128970.0,341453.0,20235.0,122511.0,293936.0,5459.0,67070.0,168.0,7820.0,16.0,0.0,0.0,14.0,1916.0,126.0,0.0,0.0,0.0,0.0,1395.0,49879.0,1.0,204.0,51479.0,0.0,-98608.0,98608.0
MS,2016,60285.0,73.0,0.0,958.0,0.0,51041.0,2081.0,5060.0,109.0,15013.0,2567.0,61680.0,61219.0,561342.0,383296.0,578802.0,340739.0,300988.0,77346.0,90447.0,258395.0,9243.0,0.0,0.0,-76524.0,0.0,0.0,76524.0,5169.0,17580.0,22749.0,53122.0,75871.0,1031.0,76902.0,1005857.0,1067537.0,138582.0,1144439.0,1388322.0,5060.0,109.0,0.0,0.0,0.0,61219.0,0.0,0.0,0.0,0.0,62982.0,54826.0,258395.0,0.0,49551.0,14707.0,136.0,170.0,2567.0,175.0,42.0,0.0,741.0,0.0,0.0,0.0,0.0,20921.0,20734.0,121967.0,379093.0,18628.0,61680.0,300051.0,5253.0,69816.0,184.0,7991.0,32.0,1.0,0.0,40.0,1978.0,103.0,0.0,0.0,0.0,0.0,1271.0,49546.0,0.0,225.0,60285.0,9243.0,-76524.0,76524.0
MS,2017,53355.0,903.0,0.0,958.0,0.0,45844.0,2243.0,4375.0,92.0,14763.0,2588.0,77027.0,53779.0,543721.0,381010.0,545718.0,333442.0,313343.0,76213.0,84450.0,257185.0,7511.0,0.0,0.0,-62671.0,0.0,0.0,62671.0,4467.0,17351.0,21818.0,48087.0,69905.0,1861.0,71766.0,978510.0,1055537.0,148793.0,1127303.0,1353166.0,4375.0,92.0,0.0,0.0,0.0,53779.0,0.0,0.0,0.0,0.0,59519.0,55031.0,257185.0,0.0,48642.0,14457.0,137.0,169.0,2588.0,175.0,42.0,0.0,741.0,0.0,0.0,0.0,0.0,20249.0,19094.0,134926.0,351191.0,18262.0,77027.0,294361.0,4824.0,73493.0,136.0,8195.0,46.0,7.0,792.0,58.0,2121.0,122.0,0.0,0.0,0.0,0.0,792.0,44907.0,0.0,145.0,53355.0,7511.0,-62671.0,62671.0
MS,2018,55960.0,3080.0,0.0,958.0,0.0,47659.0,1432.0,4649.0,115.0,13516.0,2552.0,72343.0,60015.0,591886.0,377326.0,586244.0,335769.0,320467.0,79858.0,98187.0,268185.0,8301.0,0.0,0.0,-73064.0,0.0,0.0,73064.0,4764.0,16068.0,20832.0,49091.0,69923.0,4038.0,73961.0,1029227.0,1101570.0,146304.0,1175531.0,1420525.0,4649.0,115.0,0.0,0.0,0.0,60015.0,0.0,0.0,0.0,0.0,65888.0,56466.0,268185.0,0.0,49577.0,13224.0,131.0,161.0,2552.0,175.0,42.0,0.0,741.0,0.0,0.0,0.0,0.0,27244.0,25056.0,140544.0,377458.0,21582.0,72343.0,290651.0,5548.0,73344.0,270.0,7512.0,49.0,2.0,2967.0,63.0,1304.0,128.0,0.0,0.0,0.0,0.0,1471.0,45967.0,0.0,221.0,55960.0,8301.0,-73064.0,73064.0
MS,2019,55058.0,3007.0,0.0,958.0,0.0,46781.0,1563.0,4181.0,79.0,13574.0,0.0,115202.0,51028.0,580192.0,379579.0,650485.0,342707.0,308165.0,77321.0,94299.0,263841.0,8278.0,0.0,0.0,-109812.0,0.0,0.0,109812.0,4260.0,13574.0,17834.0,48344.0,66178.0,3965.0,70143.0,1010799.0,1126001.0,185345.0,1196144.0,1472977.0,4181.0,79.0,0.0,0.0,565.0,50463.0,0.0,0.0,0.0,0.0,63865.0,54572.0,263841.0,0.0,48583.0,13292.0,124.0,158.0,0.0,175.0,42.0,0.0,741.0,0.0,0.0,0.0,0.0,26896.0,22736.0,138198.0,371871.0,20492.0,115202.0,298339.0,5886.0,68168.0,137.0,7049.0,63.0,5.0,2870.0,69.0,1432.0,131.0,0.0,0.0,0.0,0.0,1573.0,44980.0,0.0,228.0,55058.0,8278.0,-109812.0,109812.0
MT,1960,7520.0,0.0,0.0,0.0,62415.0,7520.0,0.0,0.0,0.0,0.0,0.0,0.0,3999.0,57638.0,106971.0,76373.0,58237.0,80893.0,20505.0,29226.0,38598.0,0.0,0.0,0.0,-11082.0,2.0,0.0,11082.0,0.0,0.0,0.0,7520.0,7520.0,62415.0,69935.0,168608.0,168608.0,69935.0,238543.0,265234.0,0.0,0.0,14.0,378.0,822.0,2522.0,263.0,0.0,0.0,0.0,3191.0,10070.0,38598.0,2.0,2347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62415.0,0.0,0.0,502.0,17510.0,26972.0,353.0,12301.0,0.0,57721.0,3399.0,40346.0,0.0,5504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4747.0,2683.0,0.0,90.0,7520.0,0.0,-11082.0,11082.0
MT,1961,7342.0,0.0,0.0,0.0,69208.0,7342.0,0.0,0.0,0.0,0.0,0.0,0.0,5149.0,61314.0,116813.0,91222.0,61779.0,90149.0,20727.0,30104.0,38932.0,0.0,0.0,0.0,-18133.0,3.0,0.0,18133.0,0.0,0.0,0.0,7342.0,7342.0,69208.0,76550.0,183276.0,183276.0,76550.0,259826.0,293981.0,0.0,0.0,5.0,354.0,1034.0,3511.0,246.0,0.0,0.0,0.0,3350.0,10145.0,38932.0,3.0,2525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69208.0,0.0,0.0,1359.0,17781.0,29171.0,369.0,12634.0,0.0,60416.0,4233.0,46927.0,0.0,5238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4386.0,2872.0,0.0,83.0,7342.0,0.0,-18133.0,18133.0
MT,1962,7217.0,0.0,0.0,0.0,67678.0,7217.0,0.0,0.0,0.0,0.0,0.0,0.0,5670.0,65680.0,120089.0,93508.0,60378.0,96863.0,20645.0,29866.0,40523.0,0.0,0.0,0.0,-18056.0,3.0,0.0,18056.0,0.0,0.0,0.0,7217.0,7217.0,67678.0,74895.0,191439.0,191439.0,74895.0,266334.0,301260.0,0.0,0.0,4.0,368.0,1119.0,3923.0,255.0,0.0,0.0,0.0,3554.0,10625.0,40523.0,3.0,2691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67678.0,0.0,0.0,1338.0,17773.0,29924.0,3842.0,12803.0,0.0,59035.0,4026.0,52203.0,8.0,4817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4145.0,2993.0,0.0,79.0,7217.0,0.0,-18056.0,18056.0
MT,1963,7418.0,0.0,0.0,0.0,63011.0,7418.0,0.0,0.0,0.0,0.0,0.0,0.0,5372.0,66566.0,121231.0,81184.0,58193.0,102536.0,21149.0,29026.0,41606.0,0.0,0.0,0.0,-11086.0,3.0,0.0,11086.0,0.0,0.0,0.0,7418.0,7418.0,63011.0,70429.0,193169.0,193169.0,70429.0,263598.0,292088.0,0.0,0.0,4.0,335.0,1011.0,3780.0,243.0,0.0,0.0,0.0,3676.0,10887.0,41606.0,3.0,2841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63011.0,0.0,0.0,1213.0,17369.0,32043.0,3303.0,12638.0,0.0,56977.0,3758.0,55138.0,4.0,5354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3887.0,3457.0,0.0,74.0,7418.0,0.0,-11086.0,11086.0
MT,1964,7693.0,0.0,0.0,0.0,71354.0,7693.0,329.0,0.0,0.0,0.0,0.0,0.0,5811.0,69486.0,123327.0,92202.0,57799.0,106505.0,23373.0,31210.0,44925.0,0.0,0.0,0.0,-14184.0,3.0,0.0,14184.0,0.0,0.0,0.0,8022.0,8022.0,71354.0,79376.0,198624.0,198624.0,79376.0,278000.0,311089.0,0.0,0.0,5.0,314.0,1403.0,3860.0,228.0,0.0,0.0,0.0,3885.0,12092.0,44925.0,3.0,2929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71354.0,0.0,0.0,1291.0,18914.0,33685.0,2452.0,13144.0,0.0,56503.0,4244.0,55558.0,23.0,6999.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,3853.0,3767.0,0.0,73.0,7693.0,0.0,-14184.0,14184.0
MT,1965,7431.0,0.0,0.0,0.0,87692.0,7431.0,382.0,0.0,0.0,0.0,0.0,0.0,5537.0,70795.0,110675.0,117647.0,57766.0,97605.0,21958.0,31969.0,49526.0,0.0,0.0,0.0,-23686.0,3.0,0.0,23686.0,0.0,0.0,0.0,7813.0,7813.0,87692.0,95505.0,187007.0,187007.0,95505.0,282512.0,326945.0,0.0,0.0,4.0,272.0,1168.0,3888.0,205.0,0.0,0.0,0.0,4149.0,13441.0,49526.0,3.0,3155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87692.0,0.0,0.0,426.0,19928.0,34322.0,1994.0,14124.0,0.0,57336.0,3973.0,44958.0,5.0,4404.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,0.0,0.0,3646.0,3715.0,0.0,69.0,7431.0,0.0,-23686.0,23686.0
MT,1966,7236.0,0.0,0.0,0.0,82695.0,7236.0,402.0,0.0,0.0,0.0,0.0,0.0,5805.0,72116.0,118225.0,101770.0,62119.0,103594.0,21330.0,32098.0,56458.0,0.0,0.0,0.0,-10876.0,3.0,0.0,10876.0,0.0,0.0,0.0,7638.0,7638.0,82695.0,90333.0,196146.0,196146.0,90333.0,286479.0,320911.0,0.0,0.0,3.0,276.0,1016.0,4301.0,208.0,0.0,0.0,0.0,4303.0,15889.0,56458.0,3.0,3365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82695.0,0.0,0.0,395.0,19710.0,34949.0,2980.0,14082.0,0.0,61721.0,4472.0,47906.0,516.0,3611.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0,3337.0,3836.0,0.0,63.0,7236.0,0.0,-10876.0,10876.0
MT,1967,6768.0,0.0,0.0,0.0,90810.0,6768.0,585.0,0.0,0.0,0.0,0.0,0.0,5484.0,64908.0,111571.0,115963.0,56816.0,94267.0,23025.0,32371.0,53888.0,0.0,0.0,0.0,-19755.0,4.0,0.0,19755.0,0.0,0.0,0.0,7353.0,7353.0,90810.0,98163.0,181963.0,181963.0,98163.0,280126.0,322442.0,0.0,0.0,2.0,292.0,699.0,4272.0,220.0,0.0,0.0,0.0,4403.0,14610.0,53888.0,4.0,3547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90810.0,0.0,0.0,774.0,19716.0,28431.0,501.0,15485.0,0.0,56040.0,4829.0,46950.0,39.0,3713.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,0.0,0.0,0.0,3130.0,3578.0,0.0,60.0,6768.0,0.0,-19755.0,19755.0
MT,1968,7075.0,0.0,0.0,0.0,92806.0,7075.0,769.0,0.0,0.0,0.0,0.0,0.0,6719.0,62835.0,124354.0,114054.0,61677.0,103839.0,21403.0,33039.0,60509.0,0.0,0.0,0.0,-14090.0,4.0,0.0,14090.0,0.0,0.0,0.0,7844.0,7844.0,92806.0,100650.0,193908.0,193908.0,100650.0,294558.0,334012.0,0.0,0.0,2.0,220.0,710.0,5614.0,173.0,0.0,0.0,0.0,4686.0,16998.0,60509.0,4.0,3678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92806.0,0.0,0.0,561.0,19691.0,28315.0,631.0,13637.0,0.0,61114.0,5415.0,53826.0,143.0,3857.0,0.0,0.0,0.0,0.0,0.0,769.0,0.0,0.0,0.0,0.0,3027.0,3990.0,0.0,58.0,7075.0,0.0,-14090.0,14090.0
MT,1969,6797.0,0.0,0.0,0.0,98712.0,6797.0,634.0,0.0,0.0,0.0,0.0,0.0,9648.0,78205.0,129121.0,119068.0,66235.0,116703.0,24689.0,35200.0,71471.0,0.0,0.0,0.0,-8816.0,4.0,0.0,8816.0,0.0,0.0,0.0,7431.0,7431.0,98712.0,106143.0,216974.0,216974.0,106143.0,323117.0,361895.0,0.0,0.0,1.0,205.0,553.0,8729.0,161.0,0.0,0.0,0.0,4989.0,21183.0,71471.0,4.0,3789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98712.0,0.0,0.0,606.0,21442.0,38063.0,1518.0,16576.0,0.0,65628.0,5658.0,53069.0,659.0,4108.0,0.0,0.0,0.0,0.0,0.0,634.0,0.0,0.0,0.0,0.0,2907.0,3836.0,0.0,55.0,6797.0,0.0,-8816.0,8816.0
MT,1970,5866.0,0.0,0.0,0.0,91769.0,5866.0,761.0,0.0,0.0,0.0,0.0,0.0,12023.0,90601.0,126169.0,110888.0,68133.0,116505.0,27435.0,38485.0,72225.0,0.0,0.0,0.0,-4402.0,4.0,0.0,4402.0,0.0,0.0,0.0,6627.0,6627.0,91769.0,98396.0,228793.0,228793.0,98396.0,327189.0,361446.0,0.0,0.0,1.0,136.0,597.0,11183.0,107.0,0.0,0.0,0.0,5234.0,20570.0,72225.0,4.0,4051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91769.0,0.0,0.0,731.0,25587.0,42514.0,2610.0,19158.0,0.0,67401.0,4741.0,49797.0,163.0,4066.0,0.0,0.0,0.0,0.0,0.0,761.0,0.0,0.0,0.0,0.0,2786.0,3027.0,0.0,52.0,5866.0,0.0,-4402.0,4402.0
